|id|customerLogoUrl|customerName|priceType|isBookmarked|has360Tour|hasVirtualTour|advertisementId|cluster.minPrice|cluster.maxPrice|cluster.minRoom|cluster.maxRoom|cluster.minSurface|cluster.maxSurface|cluster.projectInfo|cluster.bedroomRange|cluster.surfaceRange|flags.main|flags.secondary|flags.percentSold|media.pictures|property.type|property.subtype|property.title|property.bedroomCount|property.location.country|property.location.region|property.location.province|property.location.district|property.location.locality|property.location.postalCode|property.location.street|property.location.number|property.location.box|property.location.propertyName|property.location.floor|property.location.latitude|property.location.longitude|property.location.distance|property.location.approximated|property.location.regionCode|property.location.type|property.location.hasSeaView|property.location.pointsOfInterest|property.location.placeName|property.netHabitableSurface|property.landSurface|property.roomCount|publication.publisherId|publication.visualisationOption|publication.size|transaction.certificateLogoUrl|transaction.certificate|transaction.type|transaction.rental|transaction.sale.lifeAnnuity|transaction.sale.hasStartingPrice|transaction.sale.oldPrice|transaction.sale.price|transaction.sale.pricePerSqm|transaction.sale.publicSale|transaction.sale.toBuild|transaction.sale.isSubjectToVat|price.type|price.mainValue|price.alternativeValue|price.additionalValue|price.oldValue|price.minRangeValue|price.maxRangeValue|price.mainDisplayPrice|price.HTMLDisplayPrice|price.alternativeDisplayPrice|price.oldDisplayPrice|price.shortDisplayPrice|price.accessibilityPrice|price.label|price.date|price.language|cluster.projectInfo.constructor|cluster.projectInfo.groupId|cluster.projectInfo.phase|cluster.projectInfo.projectName|cluster.projectInfo.deliveryDate|cluster.projectInfo.soldPercentage|cluster.projectInfo.unitsDisplayMode|extractDate|extractYear|extractMonth|extractDay
20|10629729|https://static.immoweb.be/logos/3765238.gif?cache=2021480805697|Living Stone Brussel||False|||||||||||||new|[]||[{'smallUrl': 'https://static.immoweb.be/photos/1/0/6/2/9/7/2/9/10629729_1.gif?cache=20230613030847', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/2/9/7/2/9/M_10629729_1.jpg?cache=20230613030847', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/2/9/7/2/9/10629729_1.jpg?cache=20230613030847', 'isVertical': False}, {'smallUrl': 'https://static.immoweb.be/photos/1/0/6/2/9/7/2/9/10629729_2.gif?cache=20230613030847', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/2/9/7/2/9/M_10629729_2.jpg?cache=20230613030847', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/2/9/7/2/9/10629729_2.jpg?cache=20230613030847', 'isVertical': False}, {'smallUrl': 'https://static.immoweb.be/photos/1/0/6/2/9/7/2/9/10629729_3.gif?cache=20230613030847', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/2/9/7/2/9/M_10629729_3.jpg?cache=20230613030847', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/2/9/7/2/9/10629729_3.jpg?cache=20230613030847', 'isVertical': False}]|APARTMENT|FLAT_STUDIO|Studio avec vue magnifique sur Bruxelles|0.0|Belgique|Bruxelles|Bruxelles|Bruxelles|Sint-Jans-Molenbeek|1080|Louis Mettewielaan|91|||23.0|50.8533507|4.3011457|||BRUSSELS|||||65.0||||XL|xl|||FOR_SALE|||False||145000.0|||||residential_sale|145000.0||||||145 000 €|"<span aria-hidden=""true"">145 000 €</span>"|||145K&nbsp;€|145000€|Prix||fr||||||||2023-06-20 22:14:00.406814|2023|06|20
21|10631556|https://static.immoweb.be/logos/2041.gif?cache=2016091403717|Multimmo bvba||False|||||||||||||new|[]||[{'smallUrl': 'https://static.immoweb.be/photos/1/0/6/3/1/5/5/6/10631556_1.gif?cache=20230613124847', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/3/1/5/5/6/M_10631556_1.jpg?cache=20230613124847', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/3/1/5/5/6/10631556_1.jpg?cache=20230613124847', 'isVertical': False}, {'smallUrl': 'https://static.immoweb.be/photos/1/0/6/3/1/5/5/6/10631556_2.gif?cache=20230613124847', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/3/1/5/5/6/M_10631556_2.jpg?cache=20230613124847', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/3/1/5/5/6/10631556_2.jpg?cache=20230613124847', 'isVertical': True}, {'smallUrl': 'https://static.immoweb.be/photos/1/0/6/3/1/5/5/6/10631556_3.gif?cache=20230613124847', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/3/1/5/5/6/M_10631556_3.jpg?cache=20230613124847', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/3/1/5/5/6/10631556_3.jpg?cache=20230613124847', 'isVertical': False}]|APARTMENT|APARTMENT|Appartement au dernier étage avec 1 chambre et cave|1.0|Belgique|Bruxelles|Bruxelles|Bruxelles|Anderlecht|1070|Sylvain Dupuislaan|229| 5C||5.0|50.8376911|4.2912217|||BRUSSELS|||||56.0||||XL|xl|||FOR_SALE|||False||179000.0|||||residential_sale|179000.0||||||179 000 €|"<span aria-hidden=""true"">179 000 €</span>"|||179K&nbsp;€|179000€|Prix||fr||||||||2023-06-20 22:14:00.406814|2023|06|20
22|10630479|https://static.immoweb.be/logos/2575488.gif?cache=2021371108883|We Invest Bruxelles||False||||240000.0|372500.0|||66.0|121.0||1 - 3|66 - 121|new|['new_real_estate_project', 'percent_sold']|65.0|[{'smallUrl': 'https://static.immoweb.be/photos/1/0/6/3/0/4/7/9/10630479_1.gif?cache=20230613054912', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/3/0/4/7/9/M_10630479_1.jpg?cache=20230613054912', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/3/0/4/7/9/10630479_1.jpg?cache=20230613054912', 'isVertical': False}, {'smallUrl': 'https://static.immoweb.be/photos/1/0/6/3/0/4/7/9/10630479_2.gif?cache=20230613054912', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/3/0/4/7/9/M_10630479_2.jpg?cache=20230613054912', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/3/0/4/7/9/10630479_2.jpg?cache=20230613054912', 'isVertical': False}, {'smallUrl': 'https://static.immoweb.be/photos/1/0/6/3/0/4/7/9/10630479_3.gif?cache=20230613054912', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/3/0/4/7/9/M_10630479_3.jpg?cache=20230613054912', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/3/0/4/7/9/10630479_3.jpg?cache=20230613054912', 'isVertical': False}]|APARTMENT_GROUP|APARTMENT_GROUP|Park-side enjoy your city||Belgique|Bruxelles|Bruxelles|Bruxelles|Anderlecht|1070|Rue de la Petite Ile|20||||50.831669|4.3153713|||BRUSSELS||||Bruxelles|||||XL|xl|||FOR_SALE|||False|||||||group_sale|||||240000.0|372500.0|240 000 € - 372 500 €|"<span aria-hidden=""true"">240 000 € - 372 500 €</span>"|||240K - 372.5K&nbsp;€|De 240000€ À 372500€|Prix min - Prix max||fr||10630479.0||City-Dox - Park Side||65.0||2023-06-20 22:14:00.406814|2023|06|20
23|10631344|https://static.immoweb.be/logos/1355753.gif?cache=2017340806510|J&J Properties||False||True|||||||||||new|[]||[{'smallUrl': 'https://static.immoweb.be/photos/1/0/6/3/1/3/4/4/10631344_1.gif?cache=20230614031355', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/3/1/3/4/4/M_10631344_1.jpg?cache=20230614031355', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/3/1/3/4/4/10631344_1.jpg?cache=20230614031355', 'isVertical': False}, {'smallUrl': 'https://static.immoweb.be/photos/1/0/6/3/1/3/4/4/10631344_2.gif?cache=20230614031355', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/3/1/3/4/4/M_10631344_2.jpg?cache=20230614031355', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/3/1/3/4/4/10631344_2.jpg?cache=20230614031355', 'isVertical': False}, {'smallUrl': 'https://static.immoweb.be/photos/1/0/6/3/1/3/4/4/10631344_3.gif?cache=20230613110901', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/3/1/3/4/4/M_10631344_3.jpg?cache=20230613110901', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/3/1/3/4/4/10631344_3.jpg?cache=20230613110901', 'isVertical': False}]|APARTMENT|APARTMENT|Spacieux appartement 2 chambres avec terrasses|2.0|Belgique|Bruxelles|Bruxelles|Bruxelles|Molenbeek-Saint-Jean|1080|Rue de la Semence|47|10||4.0|50.8504778|4.314839|||BRUSSELS||||Bruxelles Nord et Ouest|90.0||||XL|xl|||FOR_SALE|||False||240000.0|||||residential_sale|240000.0||||||240 000 €|"<span aria-hidden=""true"">240 000 €</span>"|||240K&nbsp;€|240000€|Prix||fr||||||||2023-06-20 22:14:00.406814|2023|06|20
24|10629690|https://static.immoweb.be/logos/1584.gif?cache=2016061403993|Sorimo  - Bruxelles||False|||||||||||||under_option|[]||[{'smallUrl': 'https://static.immoweb.be/photos/1/0/6/2/9/6/9/0/10629690_1.gif?cache=20230613025352', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/2/9/6/9/0/M_10629690_1.jpg?cache=20230613025352', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/2/9/6/9/0/10629690_1.jpg?cache=20230613025352', 'isVertical': False}, {'smallUrl': 'https://static.immoweb.be/photos/1/0/6/2/9/6/9/0/10629690_2.gif?cache=20230613025352', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/2/9/6/9/0/M_10629690_2.jpg?cache=20230613025352', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/2/9/6/9/0/10629690_2.jpg?cache=20230613025352', 'isVertical': False}, {'smallUrl': 'https://static.immoweb.be/photos/1/0/6/2/9/6/9/0/10629690_3.gif?cache=20230613025352', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/2/9/6/9/0/M_10629690_3.jpg?cache=20230613025352', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/2/9/6/9/0/10629690_3.jpg?cache=20230613025352', 'isVertical': False}]|APARTMENT|SERVICE_FLAT|Quartier Grandchamp - Appart. 1ch - Résidence service|1.0|Belgique|Bruxelles|Bruxelles|Bruxelles|Woluwe-Saint-Pierre|1150|Avenue Edmond Parmentier|124|||2.0|50.832331|4.4435866|||BRUSSELS||||Est de Bruxelles + VL|70.0||||XL|xl|||FOR_SALE|||False||295000.0|||||residential_sale|295000.0||||||295 000 €|"<span aria-hidden=""true"">295 000 €</span>"|||295K&nbsp;€|295000€|Prix||fr||||||||2023-06-20 22:14:00.406814|2023|06|20
25|10629577|https://static.immoweb.be/logos/2179039.gif?cache=2020361102957|Maxime Real Estate||False||True|||||||||||new|[]||[{'smallUrl': 'https://static.immoweb.be/photos/1/0/6/2/9/5/7/7/10629577_1.gif?cache=20230613022418', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/2/9/5/7/7/M_10629577_1.jpg?cache=20230613022418', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/2/9/5/7/7/10629577_1.jpg?cache=20230613022418', 'isVertical': False}, {'smallUrl': 'https://static.immoweb.be/photos/1/0/6/2/9/5/7/7/10629577_2.gif?cache=20230613022418', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/2/9/5/7/7/M_10629577_2.jpg?cache=20230613022418', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/2/9/5/7/7/10629577_2.jpg?cache=20230613022418', 'isVertical': False}, {'smallUrl': 'https://static.immoweb.be/photos/1/0/6/2/9/5/7/7/10629577_3.gif?cache=20230613022418', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/2/9/5/7/7/M_10629577_3.jpg?cache=20230613022418', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/2/9/5/7/7/10629577_3.jpg?cache=20230613022418', 'isVertical': False}]|APARTMENT|PENTHOUSE|Spacieux penthouse avec 4 chambres|4.0|Belgique|Bruxelles|Bruxelles|Bruxelles|Woluwe-Saint-Lambert|1200|Avenue A.J. Slegers|2,7|||3.0|50.8412335|4.4314898|||BRUSSELS|||||178.0||||XL|xl|||FOR_SALE|||False||545000.0|||||residential_sale|545000.0||||||545 000 €|"<span aria-hidden=""true"">545 000 €</span>"|||545K&nbsp;€|545000€|Prix||fr||||||||2023-06-20 22:14:00.406814|2023|06|20
26|10631565|https://static.immoweb.be/logos/2179.gif?cache=2017150808353|Address Real Estate||False|||||||||||||new|[]||[{'smallUrl': 'https://static.immoweb.be/photos/1/0/6/3/1/5/6/5/10631565_1.gif?cache=20230613124906', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/3/1/5/6/5/M_10631565_1.jpg?cache=20230613124906', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/3/1/5/6/5/10631565_1.jpg?cache=20230613124906', 'isVertical': True}, {'smallUrl': 'https://static.immoweb.be/photos/1/0/6/3/1/5/6/5/10631565_2.gif?cache=20230613124906', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/3/1/5/6/5/M_10631565_2.jpg?cache=20230613124906', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/3/1/5/6/5/10631565_2.jpg?cache=20230613124906', 'isVertical': False}, {'smallUrl': 'https://static.immoweb.be/photos/1/0/6/3/1/5/6/5/10631565_3.gif?cache=20230613124906', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/3/1/5/6/5/M_10631565_3.jpg?cache=20230613124906', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/3/1/5/6/5/10631565_3.jpg?cache=20230613124906', 'isVertical': False}]|APARTMENT|APARTMENT|Quartier Floride Appartement à rénover|4.0|Belgique|Bruxelles|Bruxelles|Bruxelles|Uccle|1180|Avenue Montjoie|81|||2.0|50.8103235|4.3652683|||BRUSSELS||||BXL Sud|175.0||||XL|xl|||FOR_SALE|||False||560000.0|||||residential_sale|560000.0||||||560 000 €|"<span aria-hidden=""true"">560 000 €</span>"|||560K&nbsp;€|560000€|Prix||fr||||||||2023-06-20 22:14:00.406814|2023|06|20
27|10550939|https://static.immoweb.be/logos/105697.gif?cache=2016031403720|Immo FM Belgium||False||||||||||||||['new_price']||[{'smallUrl': 'https://static.immoweb.be/photos/1/0/5/5/0/9/3/9/10550939_1.gif?cache=20230506034932', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/5/5/0/9/3/9/M_10550939_1.jpg?cache=20230506034932', 'largeUrl': 'https://static.immoweb.be/photos/1/0/5/5/0/9/3/9/10550939_1.jpg?cache=20230506034932', 'isVertical': False}, {'smallUrl': 'https://static.immoweb.be/photos/1/0/5/5/0/9/3/9/10550939_2.gif?cache=20230506034932', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/5/5/0/9/3/9/M_10550939_2.jpg?cache=20230506034932', 'largeUrl': 'https://static.immoweb.be/photos/1/0/5/5/0/9/3/9/10550939_2.jpg?cache=20230506034932', 'isVertical': False}, {'smallUrl': 'https://static.immoweb.be/photos/1/0/5/5/0/9/3/9/10550939_3.gif?cache=20230506034932', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/5/5/0/9/3/9/M_10550939_3.jpg?cache=20230506034932', 'largeUrl': 'https://static.immoweb.be/photos/1/0/5/5/0/9/3/9/10550939_3.jpg?cache=20230506034932', 'isVertical': False}]|HOUSE|APARTMENT_BLOCK|SPACIEUSE MAISON DE MAITRE BI FAMILIALE+ GRAND JARDIN|5.0|Belgique|Bruxelles|Bruxelles|Bruxelles|Koekelberg|1081|Avenue de Jette|63||||50.8669679|4.3270013|||BRUSSELS|||||250.0|264.0|||XL|xl|||FOR_SALE|||False||595000.0|||||residential_sale|595000.0||||||595 000 €|"<span aria-hidden=""true"">595 000 €</span>"|||595K&nbsp;€|595000€|Prix||fr||||||||2023-06-20 22:14:00.406814|2023|06|20
28|10641068|https://static.immoweb.be/logos/2352.gif?cache=2020051009433|Latour et Petit Vente||False||True|||||||||||new|[]||[{'smallUrl': 'https://static.immoweb.be/photos/1/0/6/4/1/0/6/8/10641068_1.gif?cache=20230617022436', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/4/1/0/6/8/M_10641068_1.jpg?cache=20230617022436', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/4/1/0/6/8/10641068_1.jpg?cache=20230617022436', 'isVertical': False}, {'smallUrl': 'https://static.immoweb.be/photos/1/0/6/4/1/0/6/8/10641068_2.gif?cache=20230617022436', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/4/1/0/6/8/M_10641068_2.jpg?cache=20230617022436', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/4/1/0/6/8/10641068_2.jpg?cache=20230617022436', 'isVertical': False}, {'smallUrl': 'https://static.immoweb.be/photos/1/0/6/4/1/0/6/8/10641068_3.gif?cache=20230617022436', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/4/1/0/6/8/M_10641068_3.jpg?cache=20230617022436', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/4/1/0/6/8/10641068_3.jpg?cache=20230617022436', 'isVertical': False}]|HOUSE|VILLA|Villa avec espace profession libérale|4.0|Belgique|Bruxelles|Bruxelles|Bruxelles|Bruxelles|1020|Avenue du Forum|40||||50.9006888|4.3540523|||BRUSSELS||||1 - BRUXELLES|270.0|713.0|||XL|xl|||FOR_SALE|||False||650000.0|||||residential_sale|650000.0||||||650 000 €|"<span aria-hidden=""true"">650 000 €</span>"|||650K&nbsp;€|650000€|Prix||fr||||||||2023-06-20 22:14:00.406814|2023|06|20
29|10644284||PRIVATE||False|||||||||||||new|[]||[{'smallUrl': 'https://media-resize.immowebstatic.be/classifieds/a927243c-7885-4343-afa1-bfb06c4d4ea7/100x100/04bf047753b617d69ae9d2aa9f176705.jpg?cache=20230619153321', 'mediumUrl': 'https://media-resize.immowebstatic.be/classifieds/a927243c-7885-4343-afa1-bfb06c4d4ea7/300x300/04bf047753b617d69ae9d2aa9f176705.jpg?cache=20230619153321', 'largeUrl': 'https://media-resize.immowebstatic.be/classifieds/a927243c-7885-4343-afa1-bfb06c4d4ea7/736x736/04bf047753b617d69ae9d2aa9f176705.jpg?cache=20230619153321', 'isVertical': False}, {'smallUrl': 'https://media-resize.immowebstatic.be/classifieds/a927243c-7885-4343-afa1-bfb06c4d4ea7/100x100/a95cb3c7402778dbd14c20e55d9b0bce.jpg?cache=20230619153321', 'mediumUrl': 'https://media-resize.immowebstatic.be/classifieds/a927243c-7885-4343-afa1-bfb06c4d4ea7/300x300/a95cb3c7402778dbd14c20e55d9b0bce.jpg?cache=20230619153321', 'largeUrl': 'https://media-resize.immowebstatic.be/classifieds/a927243c-7885-4343-afa1-bfb06c4d4ea7/736x736/a95cb3c7402778dbd14c20e55d9b0bce.jpg?cache=20230619153321', 'isVertical': True}, {'smallUrl': 'https://media-resize.immowebstatic.be/classifieds/a927243c-7885-4343-afa1-bfb06c4d4ea7/100x100/ae16e1d375afb925e915ceb985ee4bea.jpg?cache=20230619153321', 'mediumUrl': 'https://media-resize.immowebstatic.be/classifieds/a927243c-7885-4343-afa1-bfb06c4d4ea7/300x300/ae16e1d375afb925e915ceb985ee4bea.jpg?cache=20230619153321', 'largeUrl': 'https://media-resize.immowebstatic.be/classifieds/a927243c-7885-4343-afa1-bfb06c4d4ea7/736x736/ae16e1d375afb925e915ceb985ee4bea.jpg?cache=20230619153321', 'isVertical': False}]|HOUSE|HOUSE|Grande et Lumineuse maison au calme|4.0|Belgique|Bruxelles|Bruxelles|Bruxelles|Uccle|1180|Rue De Calevoet - Calevoetstraat|63||||50.7846339|4.3301191|||BRUSSELS|||||280.0|400.0|10.0||XL|xl|||FOR_SALE|||False||790000.0|||||residential_sale|790000.0||||||790 000 €|"<span aria-hidden=""true"">790 000 €</span>"|||790K&nbsp;€|790000€|Prix||fr||||||||2023-06-20 22:14:00.406814|2023|06|20
0|10637853|https://static.immoweb.be/logos/3623946.gif?cache=2020110708793|By the Way||False|||||||||||||new|[]||[{'smallUrl': 'https://static.immoweb.be/photos/1/0/6/3/7/8/5/3/10637853_1.gif?cache=20230615145421', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/3/7/8/5/3/M_10637853_1.jpg?cache=20230615145421', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/3/7/8/5/3/10637853_1.jpg?cache=20230615145421', 'isVertical': False}, {'smallUrl': 'https://static.immoweb.be/photos/1/0/6/3/7/8/5/3/10637853_2.gif?cache=20230615145421', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/3/7/8/5/3/M_10637853_2.jpg?cache=20230615145421', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/3/7/8/5/3/10637853_2.jpg?cache=20230615145421', 'isVertical': True}, {'smallUrl': 'https://static.immoweb.be/photos/1/0/6/3/7/8/5/3/10637853_3.gif?cache=20230615145421', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/3/7/8/5/3/M_10637853_3.jpg?cache=20230615145421', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/3/7/8/5/3/10637853_3.jpg?cache=20230615145421', 'isVertical': False}]|APARTMENT|APARTMENT|Appartement 2 chambre avec garage box fermé|2.0|Belgique|Bruxelles|Bruxelles|Bruxelles|Auderghem|1160|Avenue Docteur Edmond Cordier|40|||1.0|50.8220471|4.4112601|||BRUSSELS|||||75.0||||XL|xl|||FOR_SALE|||False||295000.0|||||residential_sale|295000.0||||||295 000 €|"<span aria-hidden=""true"">295 000 €</span>"|||295K&nbsp;€|295000€|Prix||fr||||||||2023-06-20 22:14:00.406814|2023|06|20
1|10641038|https://static.immoweb.be/logos/1942392.gif?cache=2018070711780|BATHIM & CO L’IMMOBILIER SUR MESURE||False|||||||||||||new|[]||[{'smallUrl': 'https://static.immoweb.be/photos/1/0/6/4/1/0/3/8/10641038_1.gif?cache=20230617022730', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/4/1/0/3/8/M_10641038_1.jpg?cache=20230617022730', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/4/1/0/3/8/10641038_1.jpg?cache=20230617022730', 'isVertical': False}, {'smallUrl': 'https://static.immoweb.be/photos/1/0/6/4/1/0/3/8/10641038_2.gif?cache=20230617022730', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/4/1/0/3/8/M_10641038_2.jpg?cache=20230617022730', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/4/1/0/3/8/10641038_2.jpg?cache=20230617022730', 'isVertical': False}, {'smallUrl': 'https://static.immoweb.be/photos/1/0/6/4/1/0/3/8/10641038_3.gif?cache=20230617022730', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/4/1/0/3/8/M_10641038_3.jpg?cache=20230617022730', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/4/1/0/3/8/10641038_3.jpg?cache=20230617022730', 'isVertical': False}]|APARTMENT|DUPLEX|DUPLEX 2 CH NEUF AVEC TERRASSE|2.0|Belgique|Bruxelles|Bruxelles|Bruxelles|Bruxelles|1000|Chaussée de Gand|414|||2.0|50.857294|4.3229213|||BRUSSELS||||R Bruxelles Centre|106.0||||XL|xl|||FOR_SALE|||False||317500.0|||||residential_sale|317500.0||||||317 500 €|"<span aria-hidden=""true"">317 500 €</span>"|||317.5K&nbsp;€|317500€|Prix||fr||||||||2023-06-20 22:14:00.406814|2023|06|20
2|10641043|https://static.immoweb.be/logos/1942392.gif?cache=2018070711780|BATHIM & CO L’IMMOBILIER SUR MESURE||False|||||||||||||new|[]||[{'smallUrl': 'https://static.immoweb.be/photos/1/0/6/4/1/0/4/3/10641043_1.gif?cache=20230617022734', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/4/1/0/4/3/M_10641043_1.jpg?cache=20230617022734', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/4/1/0/4/3/10641043_1.jpg?cache=20230617022734', 'isVertical': False}, {'smallUrl': 'https://static.immoweb.be/photos/1/0/6/4/1/0/4/3/10641043_2.gif?cache=20230617022734', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/4/1/0/4/3/M_10641043_2.jpg?cache=20230617022734', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/4/1/0/4/3/10641043_2.jpg?cache=20230617022734', 'isVertical': False}, {'smallUrl': 'https://static.immoweb.be/photos/1/0/6/4/1/0/4/3/10641043_3.gif?cache=20230617022735', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/4/1/0/4/3/M_10641043_3.jpg?cache=20230617022735', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/4/1/0/4/3/10641043_3.jpg?cache=20230617022735', 'isVertical': False}]|APARTMENT|DUPLEX|DUPLEX 2 CH NEUF AVEC TERRASSE|2.0|Belgique|Bruxelles|Bruxelles|Bruxelles|Molenbeek-Saint-Jean|1080|Chaussée de Gand|414|||2.0|50.8578562|4.3174999|||BRUSSELS||||R Bruxelles Centre|106.0||||XL|xl|||FOR_SALE|||False||317500.0|||||residential_sale|317500.0||||||317 500 €|"<span aria-hidden=""true"">317 500 €</span>"|||317.5K&nbsp;€|317500€|Prix||fr||||||||2023-06-20 22:14:00.406814|2023|06|20
3|10641039|https://static.immoweb.be/logos/1942392.gif?cache=2018070711780|BATHIM & CO L’IMMOBILIER SUR MESURE||False|||||||||||||new|[]||[{'smallUrl': 'https://static.immoweb.be/photos/1/0/6/4/1/0/3/9/10641039_1.gif?cache=20230617022731', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/4/1/0/3/9/M_10641039_1.jpg?cache=20230617022731', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/4/1/0/3/9/10641039_1.jpg?cache=20230617022731', 'isVertical': False}, {'smallUrl': 'https://static.immoweb.be/photos/1/0/6/4/1/0/3/9/10641039_2.gif?cache=20230617022731', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/4/1/0/3/9/M_10641039_2.jpg?cache=20230617022731', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/4/1/0/3/9/10641039_2.jpg?cache=20230617022731', 'isVertical': False}, {'smallUrl': 'https://static.immoweb.be/photos/1/0/6/4/1/0/3/9/10641039_3.gif?cache=20230617022731', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/4/1/0/3/9/M_10641039_3.jpg?cache=20230617022731', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/4/1/0/3/9/10641039_3.jpg?cache=20230617022731', 'isVertical': False}]|APARTMENT|DUPLEX|DUPLEX 2 CH NEUF AVEC TERRASSE|2.0|Belgique|Bruxelles|Bruxelles|Bruxelles|Koekelberg|1081|Chaussée de Gand|414|||2.0|50.8578562|4.3174999|||BRUSSELS||||R Bruxelles Centre|106.0||||XL|xl|||FOR_SALE|||False||317500.0|||||residential_sale|317500.0||||||317 500 €|"<span aria-hidden=""true"">317 500 €</span>"|||317.5K&nbsp;€|317500€|Prix||fr||||||||2023-06-20 22:14:00.406814|2023|06|20
